hour,purchase bid,sell bid,mcv,fsv,mcp
13.0,9818.575,12080.7,8465.225,8465.225,3328.3525
14.0,9520.7,14049.8,8505.825,8505.825,3070.8675000000003
15.0,10427.45,14818.9,9412.275,9398.15,2996.6025
16.0,11375.325,13783.425,9976.724999999999,9978.675,3162.2525
17.0,12606.675,12952.775,10882.325,10891.925,3733.465
18.0,11556.75,12877.875,10238.05,10238.6975,3421.7275
19.0,9946.875,10724.85,8837.900000000001,8840.625,4078.895
20.0,11578.6,9692.95,9458.6,9459.425,6074.4725
21.0,11489.525,10295.6,9788.925,9760.95,5090.592500000001
22.0,10993.075,9868.225,9215.95,9208.0,4561.6825
23.0,10501.05,8545.0,8367.8825,8352.955,5375.1175
24.0,9829.349999999999,8488.825,7685.3625,7685.31,4413.105
1.0,9240.925,10545.7,7725.5,7725.5,3322.7525
2.0,9563.525,11925.175,8119.530000000001,8119.530000000001,3233.6725
3.0,9534.925,12731.599999999999,8158.925,8153.425,3120.4425
4.0,9494.625,13140.349999999999,8137.925000000001,8137.925000000001,3085.215
5.0,10069.474999999999,13267.45,8661.975,8659.475,3180.9049999999997
6.0,10772.875,12187.525,9340.9,9427.85,3370.6225
7.0,12972.15,12632.325,11135.8,10662.575,4235.1075
8.0,13731.325,13697.675,11867.0,11132.1525,4075.23
9.0,12066.5,13391.85,10849.875,10572.675,3350.6025
10.0,10280.0,10428.65,8491.825,8486.725,3997.495
11.0,10234.7,10003.775,8156.787499999999,8189.724999999999,3968.5625
12.0,10997.949999999999,10879.949999999999,8929.05,8940.025,3556.625
13.0,11499.45,12489.724999999999,9736.75,9809.8,3317.695
14.0,10652.775,14754.525,9423.0,9516.55,2971.7275
15.0,11850.775,15029.325,10632.775,10631.65,3060.615
16.0,12675.45,14016.4,11099.85,11101.550000000001,3210.9875
17.0,13440.975,12800.125,11356.45,11356.5,4018.8575
18.0,12830.625,12999.125,11060.7725,11061.44,3869.8825
19.0,11127.125,11060.125,9701.0,9701.0,4597.57
20.0,11683.425,9570.125,9381.0475,9381.0475,6143.7575
21.0,11287.175,9904.175,9417.965,9417.965,5082.78
22.0,9543.5,9635.725,7899.025,7899.025,4249.985
23.0,8168.3,8592.675,6372.075,6372.075,3764.12
24.0,7963.925,8738.925,6197.575,6197.575,3411.3825
1.0,11968.15,11351.6,9639.525,9629.824999999999,3932.0299999999997
2.0,11874.85,13681.35,10351.95,10343.625,3306.56
3.0,11757.199999999999,14635.4,10391.65,10379.175,3169.0475
4.0,11268.25,15359.35,9969.425,9956.125,3059.5475
5.0,11944.0,15653.175,10613.775,10595.55,3091.1075
6.0,12532.35,14258.125,11222.2775,10179.025,3320.6025
7.0,13879.275,13471.05,12333.4,10604.0475,4197.775
8.0,13551.0,13373.975,11967.375,10373.3475,3961.2775
9.0,11331.625,12890.975,10569.85,10013.974999999999,3391.4825
10.0,11108.325,11266.65,9703.8,9638.05,3905.9525000000003
11.0,11486.775,11708.325,9816.5825,9749.6275,3909.595
12.0,12013.725,12295.825,10285.075,10200.6225,3619.5825
13.0,11510.8,12920.675,10181.92,10174.7,3319.5575
14.0,11206.675,15210.825,10214.15,10206.35,3020.325
15.0,12784.675,15495.85,11661.6,11654.400000000001,3109.9975
16.0,14129.375,14504.325,12383.5,12377.9,3594.82
17.0,14767.75,14135.85,12954.474999999999,12944.875,4142.282499999999
18.0,13312.55,14212.0,12193.35,12186.15,3429.12
19.0,12696.625,11997.375,11005.45,10998.25,4974.6825
20.0,13328.3,10723.15,10680.65,10680.65,5928.7125
21.0,12407.875,11062.7,10429.54,10422.3525,4864.6325
22.0,11439.3,11114.95,9704.1575,9699.36,4169.42
23.0,10927.95,11025.825,9068.55,9063.75,3692.5675
24.0,10966.35,10867.2,8945.405,8942.7575,3558.6075
1.0,12808.325,11255.9,10295.5025,10288.5925,4057.3775
2.0,12075.325,12896.45,10186.365,10175.27,3363.45
3.0,11491.925,13167.95,9728.75,9717.65,3279.6575000000003
4.0,11538.925,13489.3,9805.65,9794.55,3276.9175
5.0,12263.8,13541.225,10380.1925,10374.6525,3329.8275
6.0,12993.175,12878.599999999999,11038.31,10388.635,3473.9625
7.0,13580.625,12305.9,11279.575,10310.705,4441.530000000001
8.0,13108.65,12392.975,11063.9025,10232.915,3859.1875
9.0,12033.175,12357.25,10630.225,10599.85,3547.1025
10.0,12175.325,10542.75,9613.575,9602.675,4878.04
11.0,12545.775,9882.7,9539.2,9533.45,5488.5075
12.0,12284.1,10381.7,9440.725,9441.2,4218.975
13.0,12864.75,11661.425,10085.9,10139.125,3626.165
14.0,12274.775,13237.9,10136.375,10199.075,3250.745
15.0,13746.650000000001,13652.975,11214.55,11297.95,3272.98
16.0,15048.6,12924.5,11773.45,11786.49,3743.7125
17.0,15874.375,12104.5,11619.275,11622.2,4730.21
18.0,14926.3,11937.8,11628.8225,11662.1,5166.3975
19.0,13372.75,10947.8,10408.55,10402.0,5557.5675
20.0,13719.2,9267.8,9254.1,9254.1,7800.4800000000005
21.0,13085.675,8897.25,8869.825,8866.55,6000.175
22.0,12526.225,8763.125,8704.425,8704.425,5812.9625
23.0,12484.65,8147.15,8034.2,8030.925,5341.25
24.0,12825.45,8289.675,7614.9125,7606.2675,4542.725
1.0,13696.1,10086.6,9715.525,9715.15,5039.21
2.0,12814.025,11354.375,9977.45,9976.7,3809.765
3.0,12173.975,11883.1,9773.4,9790.65,3467.1825
4.0,11706.275,12519.6,9458.3,9468.2,3299.9975
5.0,12345.15,12485.675,10024.65,9756.73,3431.625
6.0,13160.775,11324.525,9870.15,9470.325,3844.0575
7.0,13932.6,10936.875,10391.975,9420.89,4793.1075
8.0,14041.8,12688.725,11350.35,9852.9,3998.99
9.0,12490.125,11864.65,10519.08,9505.84,3804.805
10.0,11385.975,9282.175,8625.875,8447.904999999999,4647.4525
11.0,11093.525,9184.475,8191.1,8177.825,4127.8675
12.0,11263.85,9460.775,8205.3,8184.475,3767.9775
13.0,11157.225,10553.8,8650.52,8640.2575,3406.6725
14.0,10307.95,12276.2,8261.85,8255.55,3100.785
15.0,12461.45,13472.775,10208.025,10201.725,3197.2625
16.0,14680.95,12527.675,11370.2425,11210.655,3852.45
17.0,16250.45,11728.3,11470.21,11286.635,5626.615
18.0,15032.05,11017.7,10869.150000000001,10788.6,5431.025
19.0,13137.725,10104.95,9849.95,9806.2,5400.235
20.0,15127.7,9291.475,9287.375,9284.0,8456.9275
21.0,14707.075,9245.225,9206.525,9194.595000000001,6942.4675
22.0,13777.475,9183.825,9151.375,9151.375,6578.6275000000005
23.0,12570.975,8989.974999999999,8889.1,8888.725,5646.055
24.0,12700.675,9341.95,9232.199999999999,9199.195,5432.8075
1.0,12004.975,9923.25,9681.625,9736.075,5622.5275
2.0,11422.775,11071.025,9433.6,9516.775,3714.9849999999997
3.0,10749.2,11554.425000000001,8991.675,9081.325,3393.3875
4.0,10502.125,12105.4,8803.525,8903.525,3294.1925
5.0,10739.325,12037.95,8990.85,9082.475,3335.335
6.0,12796.0,11289.875,10066.95,9545.182499999999,4232.365
7.0,14140.375,11653.225,10943.775,10175.57,4736.110000000001
8.0,13571.875,12139.5,10897.4,10329.24,4145.94
9.0,11107.25,10631.75,9177.45,9041.2425,3892.46
10.0,10925.5,8185.55,7931.4,7958.975,5611.2775
11.0,11250.9,8225.275000000001,8080.725,8109.15,5687.9825
12.0,11572.95,8836.2,8147.1,8171.125,4647.4925
13.0,11607.575,10346.625,8794.635,8824.877499999999,3737.5825
14.0,10453.05,12640.325,8551.825,8626.825,3170.4
15.0,11925.6,13236.25,9997.725,10095.7,3214.5425
16.0,13628.15,12561.525,11231.05,11294.075,3598.9375
17.0,14816.075,10614.7,10296.225,10322.75,6663.195
18.0,13948.45,8379.25,8367.45,8367.45,7656.3425
19.0,11774.375,9259.65,8981.0,9013.65,5582.1449999999995
20.0,12893.85,8993.5,8908.225,8932.2,7687.422500000001
21.0,11898.775,8054.9,7941.200000000001,7941.200000000001,7024.86
22.0,11802.15,7725.0,7711.3,7711.3,6849.96
23.0,11621.45,8065.375,8051.675,8051.675,6320.0
24.0,11631.2,8280.55,8229.35,8229.35,6033.3625
1.0,12536.35,10002.925,9602.032500000001,9600.7325,5120.5725
2.0,12397.4,10937.325,9765.8575,9764.885,3902.31
3.0,12314.225,11545.15,9737.07,9904.725,3497.4875
4.0,11664.45,12087.575,9553.2575,9786.710000000001,3373.6325
5.0,12001.8,12359.975,9847.3725,10111.4775,3399.77
6.0,12333.65,11870.0,10047.575,10011.67,3504.6
7.0,13509.675,12439.225,11094.425,11071.63,4313.12
8.0,12274.15,12879.8,10682.025,10854.595,3454.4325
9.0,10679.4,12787.8,9737.7125,9884.0625,3196.1825
10.0,11201.0,12016.9,9929.275,9977.85,3544.0825
11.0,10852.6,12709.775,9565.45,9664.15,3284.5425
12.0,10828.675,12690.925,9473.675,9658.675,3299.44
13.0,11538.575,14034.575,9968.3,10133.175,3287.115
14.0,11005.425,16732.05,9551.075,9720.1025,3014.5975
15.0,12030.725,16676.9,10609.24,10803.25,3033.9875
16.0,13454.5,15728.8,12146.9,12139.225,3307.6525
17.0,13540.25,14259.75,12024.4,11672.225,3529.7575
18.0,11278.675,12298.9,10037.625,10012.95,3419.0525
19.0,9228.25,11846.05,8633.225,8631.925,3348.95
20.0,10696.05,12218.85,9896.825,9895.525,3492.115
21.0,10045.0,12076.925,9393.7,9392.4,3407.4049999999997
22.0,10143.625,11202.625,9157.15,9156.175,3552.35
23.0,9382.2,10765.3,7723.45,7722.15,3389.6175
24.0,9814.85,11152.5,8010.9,8009.6,3349.01
1.0,10772.675,11627.35,9291.425,9288.7,3309.8025
2.0,10172.800000000001,12027.525,8713.325,8713.025,3246.8275
3.0,9758.775,12403.675,8355.18,8352.4575,3092.1225
4.0,9355.175,12976.45,8127.8949999999995,8123.6525,2958.365
5.0,9733.225,13148.775,8483.225,8482.925,2979.4125
6.0,10152.625,11992.875,8833.45,8728.155,3259.1925
7.0,10654.025000000001,12623.75,9946.5,8796.83,3264.5475
8.0,10162.725,14489.575,9629.1,8450.015,2902.0825
9.0,7907.4,14253.0,7421.725,7168.615,2742.1375
10.0,7624.275,15410.675,7201.175,7134.475,2535.91
11.0,7615.575,15895.825,7174.775,7111.275,2449.7799999999997
12.0,7184.225,15211.599999999999,6729.325,6665.825,2563.3050000000003
13.0,7287.375,15138.275000000001,6833.175,6764.975,2585.1549999999997
14.0,7016.5,16222.5,6573.05,6505.625,2503.815
15.0,7539.475,15237.175000000001,7050.725,6993.85,2644.625
16.0,8730.95,15235.375,8197.95,7325.645,2775.6625
17.0,9405.775,14619.8,8733.0,7295.46,2901.7475
18.0,9206.3,14390.4,8550.255000000001,7527.975,2898.1
19.0,7975.875,13701.150000000001,7791.2,7615.875,2732.9425
20.0,9807.2,13897.125,9478.275,9483.300000000001,3150.7225
21.0,10411.125,12923.9,10029.225,10033.925,3399.575
22.0,10494.575,11631.75,9633.025,9660.125,3799.4425
23.0,10461.175,11224.4,9110.25,9116.225,3570.5
24.0,10222.25,11447.525,8896.0,8895.7,3411.7575
1.0,9982.675,11971.75,8514.375,8599.35,3157.135
2.0,9238.125,12356.05,7860.9825,7939.74,3023.7
3.0,8646.85,12528.15,7385.575,7464.6075,2877.5325000000003
4.0,8238.0,12910.775,7095.25,7175.325,2738.225
5.0,8505.75,12869.150000000001,7350.875,7427.475,2793.035
6.0,9903.575,13490.8,8522.95,8267.06,3021.7225
7.0,11322.2,14085.7,10313.225,9642.145,3069.64
8.0,11454.225,14372.925,10270.105,9703.54,2949.3925
9.0,10144.675000000001,13022.8,9199.2,9063.4,2988.285
10.0,10618.2,10580.95,8692.5,8768.95,3674.6724999999997
11.0,11191.8,10432.7,8888.725,8982.8,3654.1549999999997
12.0,11998.625,12095.575,10038.11,10134.6325,3444.575
13.0,12600.5,13790.225,10902.3225,11000.02,3390.81
14.0,11773.275,15559.625,10467.55,10556.8,3047.2250000000004
15.0,13376.625,15384.95,11910.025000000001,12008.2475,3174.0924999999997
16.0,14607.0,14144.324999999999,12418.825,12518.25,3580.4575
17.0,15739.95,12180.175,11696.9,11757.875,5062.735
18.0,13792.875,9677.525,9518.25,9557.825,6450.415
19.0,10547.35,8668.1,8234.5,8234.35,4899.9675
20.0,11669.4,8812.25,8728.825,8728.25,5701.407499999999
21.0,11625.625,8759.6,8648.225,8647.65,5339.265
22.0,12023.324999999999,8356.1,8294.525,8293.95,5786.8675
23.0,12329.35,7493.85,7479.85,7479.85,6877.014999999999
24.0,12046.025,7422.4,7408.4,7408.4,6503.09
1.0,10628.325,10416.85,8404.525,8403.375,3605.0175
2.0,10255.725,11591.35,8507.395,8505.67,3305.9525
3.0,9848.275,12147.85,8384.15,8381.85,3279.0950000000003
4.0,9944.175,13415.15,8600.475,8598.175,3143.585
5.0,10258.825,13784.15,8955.425,8953.125,3147.52
6.0,11329.925,13514.849999999999,10059.35,10063.45,3320.77
7.0,12172.625,14081.2,11383.175,10601.7975,3497.5775
8.0,11549.125,14007.125,10877.525000000001,10141.605,3428.115
9.0,10001.3,13593.75,9438.025000000001,9379.5075,3151.6275
10.0,9417.075,12119.075,8780.075,8740.675,3272.0125
11.0,10197.125,12567.6,9215.0,9218.7,3270.5325
12.0,11131.3,13680.5,10142.2425,10151.525,3223.715
13.0,11447.175,15050.825,10512.375,10503.375,3064.0675
14.0,10979.1,16606.275,10273.1,10242.317500000001,2906.005
15.0,12477.825,16831.025,11566.825,11352.525,2979.305
16.0,13510.2,15523.85,12360.85,11638.75,3206.0299999999997
17.0,13249.85,13246.45,11376.275,11231.6,3812.915
18.0,11740.65,10831.475,9458.725,9440.025,4403.41
19.0,9083.375,9927.275000000001,8134.95,8133.225,3839.7625
20.0,9438.825,9021.325,7847.675,7846.525,4276.995
21.0,9449.525,8993.65,7856.1,7854.375,4305.23
22.0,9775.075,9563.9,7985.924999999999,7983.625,3937.0275
23.0,9045.725,9454.225,7065.41,7143.9125,3425.3075
24.0,9106.666666666666,9183.066666666668,6712.259999999999,6811.876666666667,3441.6283333333336
1.0,10374.125,10492.65,8400.485,8400.485,3701.9
2.0,9810.05,11497.4,8020.875,8020.875,3329.6025
3.0,8476.725,12006.525,7058.224999999999,7058.224999999999,3238.455
4.0,8003.95,12563.55,6874.0,6874.0,3145.325
5.0,8394.375,12496.3,7138.22,7138.22,3181.9425
6.0,9586.0,12392.65,8130.6,8130.6,3334.165
7.0,10461.175,13920.525,9264.2425,9264.2425,3254.62
8.0,9673.7,13980.725,8819.4725,8819.47,3160.52
9.0,8149.974999999999,12814.625,7436.96,7436.96,3067.3775
10.0,7563.675,10729.15,6606.7,6606.7,3350.455
11.0,7863.35,10925.3,6540.6,6540.6,3355.13
12.0,8682.925,12437.15,7050.6925,7050.6925,3275.2075
13.0,8429.525,13861.875,7104.65,7104.65,3110.35
14.0,7686.05,15139.4,6990.4,6990.4,2894.725
15.0,9515.6,14489.225,8474.1375,8474.1375,3016.8675000000003
16.0,11226.825,13742.475,9838.52,9838.52,3240.3125
17.0,12059.375,11393.175,9897.6975,9897.6975,4029.4825
18.0,10992.75,10205.95,8999.885,8999.885,4494.82
19.0,8433.05,8682.325,7311.325,7311.325,4286.9175
20.0,9399.4,8387.275,7581.52,7581.52,4821.0
21.0,8602.125,9148.625,7600.6875,7600.6875,4034.2574999999997
22.0,8830.25,9313.55,7618.625,7618.625,3922.2
23.0,9360.95,8810.45,7421.55,7421.5475,4052.1225
24.0,9633.175,9304.4,7636.73,7636.73,3932.125
1.0,12430.05,10977.4,9589.575,9563.825,3957.955
2.0,11989.15,11309.55,9304.375,9286.375,3531.2375
3.0,10709.625,11552.75,8603.1,8556.975,3426.075
4.0,10006.975,11927.099999999999,8173.5,8111.3,3315.5725
5.0,10115.8,11636.45,8289.3,8226.1,3365.1475
6.0,11697.325,12385.175,9358.675,9264.355,3454.16
7.0,12618.849999999999,12976.225,10625.85,10392.115,3564.605
8.0,12517.425,13006.25,10639.875,10357.125,3504.4475
9.0,10001.775,12107.95,8782.425,8674.975,3300.82
10.0,8869.400000000001,11665.875,7750.6675,7690.3125,3329.9875
11.0,9267.75,11924.65,7925.299999999999,7833.925,3293.0575
12.0,9621.825,12878.725,8228.7,8157.3575,3268.0475
13.0,9236.55,14806.025,8094.3875,7948.5325,3055.0375
14.0,8716.6,17238.2,7848.315,7304.95,2909.6975
15.0,10718.575,17265.35,9746.725,8349.7,2997.3875
16.0,12202.2,16416.425,11250.675,9503.65,3084.0325000000003
17.0,11792.575,14223.525,10652.675,8796.275000000001,3242.5275
18.0,9992.75,12327.275,8940.6,8146.9400000000005,3242.6525
19.0,9068.275,10587.625,8341.8,8254.1,3644.7375
20.0,10101.975,9719.55,8750.65,8707.05,4454.547500000001
21.0,10202.775,10440.3,9183.51,9146.8325,4095.2925
22.0,11309.325,10042.075,9049.817500000001,9024.5175,4349.150000000001
23.0,10866.45,10083.125,8281.08,8286.0725,3637.7925
24.0,11037.5,9463.075,8041.75,8092.375,3999.3650000000002
1.0,12569.9,9890.175,9275.2,9264.775,4648.5675
2.0,11814.35,9956.65,8714.25,8714.25,3995.5125
3.0,10801.025,10299.375,8367.25,8359.45,3680.0699999999997
4.0,10242.325,11190.65,8376.029999999999,8362.3825,3409.8475
5.0,10116.275,11062.15,8248.925,8235.025,3451.595
6.0,11663.25,12158.675,9515.225,9336.475,3466.495
7.0,13011.25,12247.699999999999,10578.349999999999,10161.88,3874.8925
8.0,12798.325,12365.3,10589.925000000001,10367.815,3712.3175
9.0,10604.474999999999,11090.2,8929.575,8844.45,3419.6775
10.0,9950.45,10451.55,8234.95,8176.35,3555.3975
11.0,10941.325,11137.725,8922.74,8901.19,3519.755
12.0,10779.675,12113.0,9007.775000000001,8993.925000000001,3444.2475
13.0,10043.825,13626.675,8864.775,8846.275,3291.5125
14.0,9839.675,15403.6,8839.65,8825.775,3071.0425
15.0,10490.025,15834.475,9566.125,9547.625,3059.675
16.0,11950.7,15176.125,10762.625,10771.325,3139.0875
17.0,12369.975,13456.0,10897.6,10485.9,3387.35
18.0,11889.475,11349.025,9972.95,9962.15,4090.76
19.0,10158.7,9862.825,8739.275,8732.875,4426.1025
20.0,10333.824999999999,9834.425,8926.9,8917.55,4427.8075
21.0,9557.725,10338.8,8696.55,8684.625,3767.02
22.0,10227.825,10045.925,8844.1075,8841.17,4099.9925
23.0,8710.05,9611.6,7201.9,7194.8,3371.8725
24.0,9142.225,9046.05,7247.54,7243.2075,3625.125
1.0,13025.35,10628.9,9554.5,9599.325,4369.505
2.0,12919.75,11126.425,9614.875,9684.875,3713.2025
3.0,12863.15,10781.85,9232.525,9292.475,4250.19
4.0,12664.75,11477.825,9452.575,9478.225,3852.5725
5.0,13138.0,11100.775,9554.575,9472.15,4117.4025
6.0,13573.7,11936.050000000001,10356.4,9981.75,3741.8425
7.0,14311.575,12270.4,10870.275,10754.9275,4167.905
8.0,13717.9,12897.724999999999,11128.02,10902.157500000001,3683.0575
9.0,11493.95,12917.825,9537.925,9523.05,3321.9125
10.0,9550.425,12369.6,8142.75,8193.95,3293.3625
11.0,9510.05,13018.025,7986.975,8020.875,3117.41
12.0,9965.975,15038.3,8700.925,8733.325,3015.545
13.0,9767.25,16684.05,8617.45,8662.475,2867.88
14.0,9507.8,18222.7,8534.7,8565.6,2578.9925
15.0,11202.675,17846.85,10051.15,10075.025,2869.765
16.0,13402.175,16990.775,11940.775,11181.125,3117.185
17.0,12938.5,15637.95,11265.475,10416.8,3224.0525
18.0,11109.225,13743.55,9469.625,9492.525,3274.2975
19.0,8965.4,12409.625,7964.075,7998.375,3225.575
20.0,9928.275,11279.275,8589.85,8602.725,3475.0525
21.0,9378.349999999999,11371.825,8433.8825,8461.57,3404.69
22.0,10433.1,10463.975,8730.865,8742.68,3921.8
23.0,11029.1,10832.025,8674.375,8662.35,3465.7125
24.0,11882.4,10131.65,8691.84,8662.895,4356.595
1.0,13014.925,10740.45,10380.525,10380.525,5597.87
2.0,12357.75,11046.425,9889.65,9889.65,4205.455
3.0,12172.775000000001,11554.15,9852.56,9852.557499999999,3640.5375
4.0,12290.85,12129.9,10067.6325,10067.635,3477.2174999999997
5.0,12951.55,12086.900000000001,10443.725,10443.725,3703.6175
6.0,13763.075,12400.375,10868.6775,10868.68,3806.9375
7.0,15148.150000000001,12332.275,11342.725,11342.725,4538.6525
8.0,13558.1,11883.825,10553.475,10553.475,4187.4025
9.0,11753.15,11959.975,9902.6,9902.6,3399.4075000000003
10.0,11137.5,10966.675,9271.05,9271.05,3602.0725
11.0,11590.625,11543.474999999999,9612.285,9612.2875,3617.4025
12.0,11809.225,14045.8,10343.9125,10343.9125,3306.2475
13.0,11341.8,15393.375,10143.8,10143.8,3096.96
14.0,11054.05,16351.75,10062.1,10062.1,2995.615
15.0,12210.375,15243.325,11020.775,11020.775,3137.1725
16.0,13043.175,14457.725,11603.9375,11603.939999999999,3360.4625
17.0,13424.525,13173.824999999999,11535.4,11535.4025,3693.0950000000003
18.0,12302.95,10882.3,10036.7,10036.7,4582.665
19.0,11098.675,9294.1,8744.75,8744.75,5292.639999999999
20.0,12524.225,8617.6,8388.1,8388.1,6356.6825
21.0,11427.224999999999,8886.475,8461.175,8461.175,5231.297500000001
22.0,12402.35,9148.800000000001,8744.15,8744.15,5244.43
23.0,11322.625,9824.45,8661.2825,8661.2825,4193.3475
24.0,11720.5,8772.05,8330.3,8330.3,5102.3099999999995
1.0,12222.2,9988.75,9188.825,9188.825,5204.0525
2.0,11932.325,10430.35,8971.4475,8971.4475,4186.695000000001
3.0,11435.625,10712.8,8823.217499999999,8823.217499999999,3696.9025
4.0,11216.825,11357.775,8968.6125,8968.6125,3406.0975
5.0,12101.175,11484.5,9400.39,9400.39,3474.315
6.0,13356.2,12059.625,10154.815,10154.815,3700.035
7.0,14111.9,11572.15,10250.6675,10250.6675,4722.55
8.0,13561.85,11052.1,9837.15,9837.15,4873.8
9.0,12028.45,11973.025,9509.5125,9509.5125,3592.805
10.0,10828.825,11089.875,8409.045,8409.045,3793.935
11.0,11137.525,12525.275,8988.505000000001,8988.505000000001,3636.93
12.0,11291.325,15525.275,9790.05,9790.05,3133.925
13.0,10823.875,17348.3,9559.42,9559.42,2974.5575
14.0,9783.125,18078.675,8858.325,8858.325,2734.4825
15.0,11300.175,16807.375,10170.475,10170.475,2989.8450000000003
16.0,13145.475,15643.35,11393.6975,11393.695,3402.23
17.0,12949.925,14095.375,10947.4525,10947.4525,3717.2375
18.0,10635.15,12154.175,9230.99,9230.9925,3454.775
19.0,8320.075,10461.025,7745.35,7745.35,3283.18
20.0,9234.1,9823.449999999999,8004.595,8004.595,3829.8975
21.0,9140.15,10285.05,8368.65,8368.65,3577.685
22.0,9311.6,10348.1,8294.3125,8294.32,3654.0725
23.0,8982.05,10277.825,7408.4975,7408.4975,3314.9
24.0,10146.849999999999,9945.7,7987.475,7987.475,3742.08
1.0,12236.775000000001,9212.675,8960.15,8960.15,5500.27
2.0,12247.925,9862.224999999999,8998.895,8998.895,4435.74
3.0,12065.175,9436.95,8649.150000000001,8649.150000000001,4802.8625
4.0,11984.1,9654.6,8693.275,8693.275,4481.2925000000005
5.0,12823.5,9668.3,8918.1,8918.1,4821.645
6.0,14145.95,10131.625,9563.125,9563.125,5150.18
7.0,14507.2,11104.675,10500.125,10500.125,4925.235000000001
8.0,14467.225,12304.425,11248.89,11248.8925,4399.845
9.0,11883.3,10967.725,9565.970000000001,9565.9725,3760.5025
10.0,11501.95,9234.3,8278.225,8278.225,4162.985000000001
11.0,11831.35,10057.05,8739.685,8739.685,3821.99
12.0,12152.725,12281.0,9662.6175,9662.6175,3399.9425
13.0,12435.975,13820.8,10303.95,10303.95,3199.2475
14.0,11847.1,14478.5,10163.95,10163.95,3059.7525
15.0,12898.05,13494.35,10683.275,10683.275,3305.935
16.0,13988.125,11898.275,10667.285,10667.285,4086.59
17.0,13143.55,10998.15,9991.55,9991.55,3998.42
18.0,9994.525,9355.575,7793.639999999999,7793.639999999999,3501.1875
19.0,9792.65,7980.525000000001,7221.225,7221.225,4654.2625
20.0,11118.825,8098.45,7946.0,7946.0,5467.6925
21.0,11748.125,8702.85,8559.505000000001,8559.505000000001,5528.1875
22.0,12528.025000000001,8336.15,8289.55,8289.55,5925.557500000001
23.0,12188.675,7881.875,7669.87,7669.87,5202.595
24.0,12800.05,7859.85,7668.25,7668.25,5002.422500000001
1.0,11196.25,7419.8,7382.6,7382.6,6275.4625
